domain,epochs,iter,样本数,F1,EM
bridgeours_4_roberta,10,3,16,0.5418,0.3855
bridgeours_4_roberta,10,3,128,0.7939,0.6449
bridgeours_4_roberta,10,3,256,0.7910,0.6589
bridgeours_4_roberta,10,3,64,0.7538,0.5911
bridgeours_4_roberta,10,3,32,0.6578,0.5000
bridgeours_4_roberta,10,3,2048,0.8893,0.7780
bridgeours_4_roberta,10,3,512,0.8378,0.7103
bridgeours_4_roberta,10,3,1024,0.8636,0.7617
bridgeours_4_roberta,10,3,16,0.6259,0.4720
bridgeours_4_roberta,10,3,128,0.7708,0.6332
bridgeours_4_roberta,10,3,256,0.8061,0.6729
bridgeours_4_roberta,10,3,64,0.7242,0.5724
bridgeours_4_roberta,10,3,2844,0.9256,0.8645
bridgeours_4_roberta,10,3,32,0.6585,0.4766
bridgeours_4_roberta,10,3,2048,0.8828,0.7850
bridgeours_4_roberta,10,3,512,0.8306,0.6869
bridgeours_4_roberta,10,3,1024,0.8616,0.7430
bridgeours_4_roberta,10,3,16,0.6375,0.4836
bridgeours_4_roberta,10,3,128,0.7661,0.6262
bridgeours_4_roberta,10,3,256,0.8030,0.6542
bridgeours_4_roberta,10,3,64,0.7137,0.5444
bridgeours_4_roberta,10,3,2844,0.9180,0.8505
bridgeours_4_roberta,10,3,32,0.6827,0.5187
bridgeours_4_roberta,10,3,2048,0.8780,0.7757
bridgeours_4_roberta,10,3,512,0.8401,0.6986
bridgeours_4_roberta,10,3,1024,0.8476,0.7220
bridgeours_4_roberta,10,3,16,0.6320,0.4743
bridgeours_4_roberta,10,3,128,0.7951,0.6519
bridgeours_4_roberta,10,3,256,0.8333,0.7079
bridgeours_4_roberta,10,3,2844,0.9240,0.8528
bridgeours_4_roberta,10,3,64,0.7307,0.5584
bridgeours_4_roberta,10,3,32,0.6565,0.4650
bridgeours_5_roberta,10,3,2048,0.8816,0.7850
bridgeours_5_roberta,10,3,512,0.8516,0.7220
bridgeours_5_roberta,10,3,1024,0.8525,0.7266
bridgeours_5_roberta,10,3,16,0.6393,0.4813
bridgeours_5_roberta,10,3,128,0.8000,0.6542
bridgeours_5_roberta,10,3,2844,0.9248,0.8551
bridgeours_5_roberta,10,3,256,0.8073,0.6869
bridgeours_5_roberta,10,3,64,0.7218,0.5794
bridgeours_5_roberta,10,3,32,0.6164,0.4790
bridgeours_5_roberta,10,3,2048,0.9071,0.8084
bridgeours_5_roberta,10,3,512,0.8553,0.7220
bridgeours_5_roberta,10,3,1024,0.8811,0.7710
bridgeours_5_roberta,10,3,16,0.6617,0.4907
bridgeours_5_roberta,10,3,128,0.8132,0.6612
bridgeours_5_roberta,10,3,256,0.8292,0.6916
bridgeours_5_roberta,10,3,64,0.7669,0.6005
bridgeours_5_roberta,10,3,2844,0.9175,0.8435
bridgeours_5_roberta,10,3,32,0.6958,0.5210
bridgeours_5_roberta,10,3,2048,0.9031,0.8107
bridgeours_5_roberta,10,3,512,0.8444,0.7103
bridgeours_5_roberta,10,3,1024,0.8600,0.7407
bridgeours_5_roberta,10,3,2844,0.9178,0.8505
bridgeours_5_roberta,10,3,16,0.5807,0.4252
bridgeours_5_roberta,10,3,128,0.7790,0.6098
bridgeours_5_roberta,10,3,256,0.8329,0.6893
bridgeours_5_roberta,10,3,64,0.7591,0.5935
bridgeours_5_roberta,10,3,32,0.6621,0.4907
bridgeours_5_roberta,10,3,2048,0.8929,0.7827
bridgeours_5_roberta,10,3,2844,0.9256,0.8575
bridgeours_5_roberta,10,3,512,0.8535,0.7313
bridgeours_5_roberta,10,3,1024,0.8616,0.7593
bridgeours_5_roberta,10,3,16,0.6042,0.4322
bridgeours_5_roberta,10,3,128,0.7776,0.6402
bridgeours_5_roberta,10,3,256,0.8282,0.6729
bridgeours_5_roberta,10,3,64,0.6990,0.5514
bridgeours_5_roberta,10,3,32,0.7047,0.5444
bridgeours_5_roberta,10,3,2048,0.8778,0.7734
bridgeours_5_roberta,10,3,2844,0.9280,0.8621
bridgeours_5_roberta,10,3,512,0.8583,0.7407
bridgeours_5_roberta,10,3,1024,0.8814,0.7617
bridgeours_5_roberta,10,3,16,0.5398,0.3879
bridgeours_5_roberta,10,3,128,0.7850,0.6379
bridgeours_5_roberta,10,3,256,0.7751,0.6238
bridgeours_5_roberta,10,3,64,0.6808,0.5140
bridgeours_5_roberta,10,3,32,0.6438,0.4766
bridgeours_5_roberta,10,3,2844,0.9267,0.8551
bridgeours_5_roberta,10,3,2048,0.8980,0.8061
bridgeours_5_roberta,10,3,512,0.8447,0.7126
bridgeours_5_roberta,10,3,1024,0.8691,0.7617
bridgeours_5_roberta,10,3,16,0.5373,0.3645
bridgeours_5_roberta,10,3,128,0.7929,0.6308
bridgeours_5_roberta,10,3,256,0.8490,0.7313
bridgeours_5_roberta,10,3,64,0.7155,0.5724
bridgeours_5_roberta,10,3,32,0.7011,0.5327
bridgeours_5_roberta,10,3,2048,0.9016,0.8037
bridgeours_5_roberta,10,3,2844,0.9211,0.8528
bridgeours_5_roberta,10,3,512,0.8375,0.6939
bridgeours_5_roberta,10,3,1024,0.8502,0.7243
bridgeours_5_roberta,10,3,16,0.5760,0.4182
bridgeours_5_roberta,10,3,128,0.8025,0.6472
bridgeours_5_roberta,10,3,256,0.8092,0.6846
bridgeours_5_roberta,10,3,64,0.7574,0.6005
bridgeours_5_roberta,10,3,32,0.6291,0.4743
bridgeours_5_roberta,10,3,2048,0.8835,0.7850
bridgeours_5_roberta,10,3,512,0.8368,0.7103
bridgeours_5_roberta,10,3,1024,0.8693,0.7664
bridgeours_5_roberta,10,3,16,0.6154,0.4486
bridgeours_5_roberta,10,3,128,0.7654,0.6075
bridgeours_5_roberta,10,3,256,0.8154,0.6846
bridgeours_5_roberta,10,3,64,0.7451,0.5888
bridgeours_5_roberta,10,3,2844,0.9231,0.8598
bridgeours_5_roberta,10,3,32,0.6726,0.4743
bridgeours_5_roberta,10,3,2048,0.8938,0.8014
bridgeours_5_roberta,10,3,512,0.8395,0.6893
bridgeours_5_roberta,10,3,1024,0.8585,0.7430
bridgeours_5_roberta,10,3,16,0.6300,0.4720
bridgeours_5_roberta,10,3,128,0.7901,0.6612
bridgeours_5_roberta,10,3,256,0.8243,0.6869
bridgeours_5_roberta,10,3,64,0.7221,0.5701
bridgeours_5_roberta,10,3,2844,0.9159,0.8458
bridgeours_5_roberta,10,3,32,0.6903,0.5280
bridgeours_5_roberta,10,3,2048,0.8857,0.7874
bridgeours_5_roberta,10,3,512,0.8375,0.7009
bridgeours_5_roberta,10,3,1024,0.8582,0.7313
bridgeours_5_roberta,10,3,16,0.6055,0.4533
bridgeours_5_roberta,10,3,128,0.8006,0.6449
bridgeours_5_roberta,10,3,256,0.8340,0.7056
bridgeours_5_roberta,10,3,2844,0.9265,0.8528
bridgeours_5_roberta,10,3,64,0.7364,0.5678
bridgeours_5_roberta,10,3,32,0.6722,0.4836
bridgeours_6_roberta,10,3,2048,0.8743,0.7780
bridgeours_6_roberta,10,3,512,0.8375,0.6963
bridgeours_6_roberta,10,3,1024,0.8520,0.7220
bridgeours_6_roberta,10,3,16,0.6707,0.5187
bridgeours_6_roberta,10,3,128,0.7891,0.6472
bridgeours_6_roberta,10,3,2844,0.9171,0.8481
bridgeours_6_roberta,10,3,256,0.8074,0.6869
bridgeours_6_roberta,10,3,64,0.7240,0.5888
bridgeours_6_roberta,10,3,32,0.6312,0.4930
bridgeours_6_roberta,10,3,2048,0.9118,0.8107
bridgeours_6_roberta,10,3,512,0.8526,0.7220
bridgeours_6_roberta,10,3,1024,0.8870,0.7850
bridgeours_6_roberta,10,3,16,0.6634,0.5070
bridgeours_6_roberta,10,3,128,0.8067,0.6729
bridgeours_6_roberta,10,3,256,0.8253,0.6916
bridgeours_6_roberta,10,3,64,0.7509,0.5958
bridgeours_6_roberta,10,3,2844,0.9238,0.8575
bridgeours_6_roberta,10,3,32,0.6841,0.5234
bridgeours_6_roberta,10,3,2048,0.9042,0.8178
bridgeours_6_roberta,10,3,512,0.8691,0.7477
bridgeours_6_roberta,10,3,1024,0.8538,0.7360
bridgeours_6_roberta,10,3,2844,0.9237,0.8551
bridgeours_6_roberta,10,3,16,0.6538,0.5187
bridgeours_6_roberta,10,3,128,0.7873,0.6449
bridgeours_6_roberta,10,3,256,0.8421,0.7126
bridgeours_6_roberta,10,3,64,0.7319,0.5888
bridgeours_6_roberta,10,3,32,0.6752,0.5187
bridgeours_6_roberta,10,3,2048,0.8967,0.7991
bridgeours_6_roberta,10,3,2844,0.9337,0.8645
bridgeours_6_roberta,10,3,512,0.8586,0.7360
bridgeours_6_roberta,10,3,1024,0.8621,0.7593
bridgeours_6_roberta,10,3,16,0.5846,0.4322
bridgeours_6_roberta,10,3,128,0.7716,0.6355
bridgeours_6_roberta,10,3,256,0.8217,0.6752
bridgeours_6_roberta,10,3,64,0.6855,0.5467
bridgeours_6_roberta,10,3,32,0.6727,0.5257
bridgeours_6_roberta,10,3,2048,0.8772,0.7734
bridgeours_6_roberta,10,3,2844,0.9117,0.8411
bridgeours_6_roberta,10,3,512,0.8423,0.7266
bridgeours_6_roberta,10,3,1024,0.8612,0.7383
bridgeours_6_roberta,10,3,16,0.5629,0.4229
bridgeours_6_roberta,10,3,128,0.7841,0.6402
bridgeours_6_roberta,10,3,256,0.8005,0.6542
bridgeours_6_roberta,10,3,64,0.6774,0.5257
bridgeours_6_roberta,10,3,32,0.6587,0.5117
bridgeours_6_roberta,10,3,2844,0.9246,0.8481
bridgeours_6_roberta,10,3,2048,0.8937,0.8037
bridgeours_6_roberta,10,3,512,0.8453,0.7126
bridgeours_6_roberta,10,3,1024,0.8711,0.7547
bridgeours_6_roberta,10,3,16,0.5470,0.4019
bridgeours_6_roberta,10,3,128,0.7714,0.6215
bridgeours_6_roberta,10,3,256,0.8452,0.7407
bridgeours_6_roberta,10,3,64,0.7263,0.5911
bridgeours_6_roberta,10,3,32,0.7070,0.5421
bridgeours_6_roberta,10,3,2048,0.8833,0.7780
bridgeours_6_roberta,10,3,2844,0.9272,0.8621
bridgeours_6_roberta,10,3,512,0.8273,0.6963
bridgeours_6_roberta,10,3,1024,0.8403,0.7173
bridgeours_6_roberta,10,3,16,0.5328,0.3972
bridgeours_6_roberta,10,3,128,0.7813,0.6379
bridgeours_6_roberta,10,3,256,0.8257,0.7079
bridgeours_6_roberta,10,3,64,0.7568,0.6051
bridgeours_6_roberta,10,3,32,0.6476,0.4790
bridgeours_6_roberta,10,3,2048,0.8936,0.7944
bridgeours_6_roberta,10,3,512,0.8311,0.7103
bridgeours_6_roberta,10,3,1024,0.8681,0.7710
bridgeours_6_roberta,10,3,16,0.6389,0.4860
bridgeours_6_roberta,10,3,128,0.7430,0.6075
bridgeours_6_roberta,10,3,256,0.8056,0.6822
bridgeours_6_roberta,10,3,64,0.7522,0.6238
bridgeours_6_roberta,10,3,2844,0.9256,0.8668
bridgeours_6_roberta,10,3,32,0.6644,0.4720
bridgeours_6_roberta,10,3,2048,0.8886,0.7921
bridgeours_6_roberta,10,3,512,0.8326,0.7009
bridgeours_6_roberta,10,3,1024,0.8568,0.7430
bridgeours_6_roberta,10,3,16,0.6594,0.5117
bridgeours_6_roberta,10,3,128,0.7869,0.6519
bridgeours_6_roberta,10,3,256,0.8118,0.6589
bridgeours_6_roberta,10,3,64,0.7363,0.5911
bridgeours_6_roberta,10,3,2844,0.9140,0.8435
bridgeours_6_roberta,10,3,32,0.6946,0.5444
bridgeours_6_roberta,10,3,2048,0.8876,0.7897
bridgeours_6_roberta,10,3,512,0.8466,0.7196
bridgeours_6_roberta,10,3,1024,0.8682,0.7453
bridgeours_6_roberta,10,3,16,0.6482,0.5000
bridgeours_6_roberta,10,3,128,0.8056,0.6589
bridgeours_6_roberta,10,3,256,0.8238,0.7056
bridgeours_6_roberta,10,3,2844,0.9294,0.8645
bridgeours_6_roberta,10,3,64,0.7180,0.5537
bridgeours_6_roberta,10,3,32,0.6566,0.4766
bridge6_macbert_0.2,10,2,2048,0.8775,0.7780
bridge6_macbert_0.2,10,2,512,0.8710,0.7500
bridge6_macbert_0.2,10,2,1024,0.8466,0.7220
bridge6_macbert_0.2,10,2,16,0.2551,0.1636
bridge6_macbert_0.2,10,2,128,0.6780,0.5257
bridge6_macbert_0.2,10,2,2844,0.9182,0.8481
bridge6_macbert_0.2,10,2,256,0.7807,0.6495
bridge6_macbert_0.2,10,2,64,0.6241,0.4696
bridge6_macbert_0.2,10,2,32,0.2871,0.1963
bridge6_macbert_0.2,10,2,2048,0.8912,0.7897
bridge6_macbert_0.2,10,2,512,0.8228,0.6916
bridge6_macbert_0.2,10,2,1024,0.8796,0.7710
bridge6_macbert_0.2,10,2,16,0.2617,0.1565
bridge6_macbert_0.2,10,2,128,0.7158,0.5654
bridge6_macbert_0.2,10,2,256,0.8029,0.6612
bridge6_macbert_0.2,10,2,64,0.6172,0.4813
bridge6_macbert_0.2,10,2,2844,0.9098,0.8388
bridge6_macbert_0.2,10,2,32,0.4299,0.3224
bridge6_macbert_0.2,10,2,2048,0.8851,0.7944
bridge6_macbert_0.2,10,2,512,0.8175,0.6822
bridge6_macbert_0.2,10,2,1024,0.8452,0.7150
bridge6_macbert_0.2,10,2,2844,0.9160,0.8364
bridge6_macbert_0.2,10,2,16,0.1756,0.1121
bridge6_macbert_0.2,10,2,128,0.7363,0.5888
bridge6_macbert_0.2,10,2,256,0.7549,0.6308
bridge6_macbert_0.2,10,2,64,0.5741,0.4369
bridge6_macbert_0.2,10,2,32,0.2524,0.1682
bridge6_macbert_0.2,10,2,2048,0.8784,0.7757
bridge6_macbert_0.2,10,2,2844,0.9155,0.8388
bridge6_macbert_0.2,10,2,512,0.8271,0.7033
bridge6_macbert_0.2,10,2,1024,0.8642,0.7523
bridge6_macbert_0.2,10,2,16,0.2014,0.1121
bridge6_macbert_0.2,10,2,128,0.7255,0.6005
bridge6_macbert_0.2,10,2,256,0.7848,0.6472
bridge6_macbert_0.2,10,2,64,0.6184,0.4673
bridge6_macbert_0.2,10,2,32,0.3332,0.2220
bridge6_macbert_0.2,10,2,2048,0.8650,0.7477
bridge6_macbert_0.2,10,2,2844,0.9278,0.8598
bridge6_macbert_0.2,10,2,512,0.8261,0.7103
bridge6_macbert_0.2,10,2,1024,0.8635,0.7407
bridge6_macbert_0.2,10,2,16,0.1767,0.0818
bridge6_macbert_0.2,10,2,128,0.6894,0.5771
bridge6_macbert_0.2,10,2,256,0.7815,0.6472
bridge6_macbert_0.2,10,2,64,0.5761,0.4346
bridge6_macbert_0.2,10,2,32,0.2262,0.1495
bridge6_macbert_0.2,10,2,2844,0.9144,0.8435
bridge6_macbert_0.2,10,2,2048,0.8833,0.7827
bridge6_macbert_0.2,10,2,512,0.8241,0.6893
bridge6_macbert_0.2,10,2,1024,0.8521,0.7383
bridge6_macbert_0.2,10,2,16,0.1982,0.1192
bridge6_macbert_0.2,10,2,128,0.7137,0.5818
bridge6_macbert_0.2,10,2,256,0.7820,0.6612
bridge6_macbert_0.2,10,2,64,0.6347,0.5187
bridge6_macbert_0.2,10,2,32,0.4003,0.3107
bridge6_macbert_0.2,10,2,2048,0.8864,0.7850
bridge6_macbert_0.2,10,2,2844,0.9173,0.8505
bridge6_macbert_0.2,10,2,512,0.8139,0.6752
bridge6_macbert_0.2,10,2,1024,0.8356,0.7056
bridge6_macbert_0.2,10,2,16,0.1562,0.0654
bridge6_macbert_0.2,10,2,128,0.7248,0.5724
bridge6_macbert_0.2,10,2,256,0.7507,0.6238
bridge6_macbert_0.2,10,2,64,0.6285,0.4860
bridge6_macbert_0.2,10,2,32,0.2331,0.1215
bridge6_macbert_0.2,10,2,2048,0.8873,0.7897
bridge6_macbert_0.2,10,2,512,0.8278,0.6963
bridge6_macbert_0.2,10,2,1024,0.8514,0.7360
bridge6_macbert_0.2,10,2,16,0.1994,0.1192
bridge6_macbert_0.2,10,2,128,0.7116,0.5888
bridge6_macbert_0.2,10,2,256,0.7815,0.6495
bridge6_macbert_0.2,10,2,64,0.5919,0.4626
bridge6_macbert_0.2,10,2,2844,0.9181,0.8551
bridge6_macbert_0.2,10,2,32,0.3741,0.2734
bridge6_macbert_0.2,10,2,2048,0.8844,0.7827
bridge6_macbert_0.2,10,2,512,0.8204,0.6799
bridge6_macbert_0.2,10,2,1024,0.8448,0.7243
bridge6_macbert_0.2,10,2,16,0.1630,0.0748
bridge6_macbert_0.2,10,2,128,0.7396,0.6075
bridge6_macbert_0.2,10,2,256,0.7616,0.5911
bridge6_macbert_0.2,10,2,64,0.6432,0.4883
bridge6_macbert_0.2,10,2,2844,0.9087,0.8341
bridge6_macbert_0.2,10,2,32,0.2731,0.1916
bridge6_macbert_0.2,10,2,2048,0.8733,0.7710
bridge6_macbert_0.2,10,2,512,0.8109,0.6706
bridge6_macbert_0.2,10,2,1024,0.8489,0.7220
bridge6_macbert_0.2,10,2,16,0.1733,0.0935
bridge6_macbert_0.2,10,2,128,0.7439,0.5958
bridge6_macbert_0.2,10,2,256,0.7989,0.6659
bridge6_macbert_0.2,10,2,2844,0.9179,0.8388
bridge6_macbert_0.2,10,2,64,0.5895,0.4603
bridge6_macbert_0.2,10,2,32,0.3446,0.2009
bridge6_macbert_0.4,10,2,2048,0.8908,0.7921
bridge6_macbert_0.4,10,2,512,0.8569,0.7243
bridge6_macbert_0.4,10,2,1024,0.8554,0.7290
bridge6_macbert_0.4,10,2,16,0.5856,0.4463
bridge6_macbert_0.4,10,2,128,0.7175,0.5701
bridge6_macbert_0.4,10,2,2844,0.9209,0.8458
bridge6_macbert_0.4,10,2,256,0.8053,0.6822
bridge6_macbert_0.4,10,2,64,0.7054,0.5631
bridge6_macbert_0.4,10,2,32,0.5962,0.4626
bridge6_macbert_0.4,10,2,2048,0.8937,0.7897
bridge6_macbert_0.4,10,2,512,0.8294,0.6916
bridge6_macbert_0.4,10,2,1024,0.8687,0.7570
bridge6_macbert_0.4,10,2,16,0.6320,0.4883
bridge6_macbert_0.4,10,2,128,0.7267,0.6028
bridge6_macbert_0.4,10,2,256,0.8106,0.6799
bridge6_macbert_0.4,10,2,64,0.7278,0.5935
bridge6_macbert_0.4,10,2,2844,0.9128,0.8435
bridge6_macbert_0.4,10,2,32,0.6217,0.4720
bridge6_macbert_0.4,10,2,2048,0.8953,0.8037
bridge6_macbert_0.4,10,2,512,0.8413,0.7079
bridge6_macbert_0.4,10,2,1024,0.8495,0.7220
bridge6_macbert_0.4,10,2,2844,0.9107,0.8364
bridge6_macbert_0.4,10,2,16,0.5530,0.4346
bridge6_macbert_0.4,10,2,128,0.7381,0.5958
bridge6_macbert_0.4,10,2,256,0.7870,0.6565
bridge6_macbert_0.4,10,2,64,0.6878,0.5491
bridge6_macbert_0.4,10,2,32,0.5990,0.4650
bridge6_macbert_0.4,10,2,2048,0.8696,0.7570
bridge6_macbert_0.4,10,2,2844,0.9238,0.8505
bridge6_macbert_0.4,10,2,512,0.8364,0.7243
bridge6_macbert_0.4,10,2,1024,0.8617,0.7547
bridge6_macbert_0.4,10,2,16,0.5997,0.4673
bridge6_macbert_0.4,10,2,128,0.7512,0.6098
bridge6_macbert_0.4,10,2,256,0.7985,0.6636
bridge6_macbert_0.4,10,2,64,0.6374,0.5070
bridge6_macbert_0.4,10,2,32,0.6472,0.5164
bridge6_macbert_0.4,10,2,2048,0.8595,0.7477
bridge6_macbert_0.4,10,2,2844,0.9177,0.8505
bridge6_macbert_0.4,10,2,512,0.8328,0.7266
bridge6_macbert_0.4,10,2,1024,0.8789,0.7617
bridge6_macbert_0.4,10,2,16,0.5655,0.4322
bridge6_macbert_0.4,10,2,128,0.7273,0.6005
bridge6_macbert_0.4,10,2,256,0.7856,0.6565
bridge6_macbert_0.4,10,2,64,0.6482,0.5164
bridge6_macbert_0.4,10,2,32,0.6182,0.4836
bridge6_macbert_0.4,10,2,2844,0.9115,0.8411
bridge6_macbert_0.4,10,2,2048,0.8909,0.7967
bridge6_macbert_0.4,10,2,512,0.8293,0.6986
bridge6_macbert_0.4,10,2,1024,0.8508,0.7313
bridge6_macbert_0.4,10,2,16,0.5777,0.4299
bridge6_macbert_0.4,10,2,128,0.7525,0.6215
bridge6_macbert_0.4,10,2,256,0.8174,0.7056
bridge6_macbert_0.4,10,2,64,0.6696,0.5421
bridge6_macbert_0.4,10,2,32,0.6411,0.5023
bridge6_macbert_0.4,10,2,2048,0.8916,0.7944
bridge6_macbert_0.4,10,2,2844,0.9164,0.8481
bridge6_macbert_0.4,10,2,512,0.8138,0.6776
bridge6_macbert_0.4,10,2,1024,0.8474,0.7220
bridge6_macbert_0.4,10,2,16,0.5400,0.4276
bridge6_macbert_0.4,10,2,128,0.7639,0.6215
bridge6_macbert_0.4,10,2,256,0.7675,0.6565
bridge6_macbert_0.4,10,2,64,0.6821,0.5537
bridge6_macbert_0.4,10,2,32,0.6314,0.4883
bridge6_macbert_0.4,10,2,2048,0.8803,0.7780
bridge6_macbert_0.4,10,2,512,0.8377,0.7103
bridge6_macbert_0.4,10,2,1024,0.8523,0.7430
bridge6_macbert_0.4,10,2,16,0.5885,0.4533
bridge6_macbert_0.4,10,2,128,0.7527,0.6192
bridge6_macbert_0.4,10,2,256,0.7840,0.6589
bridge6_macbert_0.4,10,2,64,0.6848,0.5631
bridge6_macbert_0.4,10,2,2844,0.9146,0.8505
bridge6_macbert_0.4,10,2,32,0.6780,0.5257
bridge6_macbert_0.4,10,2,2048,0.8874,0.7921
bridge6_macbert_0.4,10,2,512,0.8207,0.6846
bridge6_macbert_0.4,10,2,1024,0.8546,0.7360
bridge6_macbert_0.4,10,2,16,0.6085,0.4673
bridge6_macbert_0.4,10,2,128,0.7715,0.6519
bridge6_macbert_0.4,10,2,256,0.8025,0.6542
bridge6_macbert_0.4,10,2,64,0.7359,0.5981
bridge6_macbert_0.4,10,2,2844,0.9119,0.8364
bridge6_macbert_0.4,10,2,32,0.6448,0.4790
bridge6_macbert_0.4,10,2,2048,0.8748,0.7664
bridge6_macbert_0.4,10,2,512,0.8164,0.6752
bridge6_macbert_0.4,10,2,1024,0.8437,0.7313
bridge6_macbert_0.4,10,2,16,0.6135,0.4743
bridge6_macbert_0.4,10,2,128,0.7538,0.5911
bridge6_macbert_0.4,10,2,256,0.8188,0.6846
bridge6_macbert_0.4,10,2,2844,0.9209,0.8505
bridge6_macbert_0.4,10,2,64,0.6940,0.5584
bridge6_macbert_0.4,10,2,32,0.6049,0.4276
bridge6_macbert_0.6,10,2,2048,0.8856,0.7967
bridge6_macbert_0.6,10,2,512,0.8427,0.7009
bridge6_macbert_0.6,10,2,1024,0.8634,0.7313
bridge6_macbert_0.6,10,2,16,0.6550,0.5210
bridge6_macbert_0.6,10,2,128,0.7656,0.6192
bridge6_macbert_0.6,10,2,2844,0.9128,0.8458
bridge6_macbert_0.6,10,2,256,0.8061,0.6822
bridge6_macbert_0.6,10,2,64,0.7392,0.6075
bridge6_macbert_0.6,10,2,32,0.6536,0.5210
bridge6_macbert_0.6,10,2,2048,0.8940,0.7921
bridge6_macbert_0.6,10,2,512,0.8281,0.6986
bridge6_macbert_0.6,10,2,1024,0.8715,0.7617
bridge6_macbert_0.6,10,2,16,0.6326,0.4883
bridge6_macbert_0.6,10,2,128,0.7461,0.6121
bridge6_macbert_0.6,10,2,256,0.8212,0.6893
bridge6_macbert_0.6,10,2,64,0.7412,0.5981
bridge6_macbert_0.6,10,2,2844,0.9087,0.8364
bridge6_macbert_0.6,10,2,32,0.6615,0.5164
bridge6_macbert_0.6,10,2,2048,0.8934,0.8061
bridge6_macbert_0.6,10,2,512,0.8461,0.7103
bridge6_macbert_0.6,10,2,1024,0.8538,0.7243
bridge6_macbert_0.6,10,2,2844,0.9132,0.8388
bridge6_macbert_0.6,10,2,16,0.6082,0.4720
bridge6_macbert_0.6,10,2,128,0.7651,0.6145
bridge6_macbert_0.6,10,2,256,0.8106,0.6963
bridge6_macbert_0.6,10,2,64,0.7113,0.5701
bridge6_macbert_0.6,10,2,32,0.6670,0.5164
bridge6_macbert_0.6,10,2,2048,0.8929,0.7804
bridge6_macbert_0.6,10,2,2844,0.9245,0.8505
bridge6_macbert_0.6,10,2,512,0.8562,0.7290
bridge6_macbert_0.6,10,2,1024,0.8661,0.7570
bridge6_macbert_0.6,10,2,16,0.6011,0.4626
bridge6_macbert_0.6,10,2,128,0.7654,0.6262
bridge6_macbert_0.6,10,2,256,0.8139,0.6752
bridge6_macbert_0.6,10,2,64,0.6961,0.5607
bridge6_macbert_0.6,10,2,32,0.6538,0.5117
bridge6_macbert_0.6,10,2,2048,0.8566,0.7453
bridge6_macbert_0.6,10,2,2844,0.9232,0.8551
bridge6_macbert_0.6,10,2,512,0.8475,0.7407
bridge6_macbert_0.6,10,2,1024,0.8738,0.7570
bridge6_macbert_0.6,10,2,16,0.5923,0.4720
bridge6_macbert_0.6,10,2,128,0.7608,0.6355
bridge6_macbert_0.6,10,2,256,0.7717,0.6262
bridge6_macbert_0.6,10,2,64,0.6727,0.5397
bridge6_macbert_0.6,10,2,32,0.6639,0.5444
bridge6_macbert_0.6,10,2,2844,0.9315,0.8645
bridge6_macbert_0.6,10,2,2048,0.8907,0.7897
bridge6_macbert_0.6,10,2,512,0.8394,0.7126
bridge6_macbert_0.6,10,2,1024,0.8469,0.7196
bridge6_macbert_0.6,10,2,16,0.5464,0.3902
bridge6_macbert_0.6,10,2,128,0.7658,0.6449
bridge6_macbert_0.6,10,2,256,0.8413,0.7243
bridge6_macbert_0.6,10,2,64,0.6970,0.5654
bridge6_macbert_0.6,10,2,32,0.6635,0.5257
bridge6_macbert_0.6,10,2,2048,0.8971,0.7991
bridge6_macbert_0.6,10,2,2844,0.9158,0.8505
bridge6_macbert_0.6,10,2,512,0.8211,0.6799
bridge6_macbert_0.6,10,2,1024,0.8573,0.7266
bridge6_macbert_0.6,10,2,16,0.6322,0.5023
bridge6_macbert_0.6,10,2,128,0.7919,0.6565
bridge6_macbert_0.6,10,2,256,0.7789,0.6612
bridge6_macbert_0.6,10,2,64,0.7259,0.5794
bridge6_macbert_0.6,10,2,32,0.6955,0.5537
bridge6_macbert_0.6,10,2,2048,0.8841,0.7827
bridge6_macbert_0.6,10,2,512,0.8486,0.7313
bridge6_macbert_0.6,10,2,1024,0.8661,0.7593
bridge6_macbert_0.6,10,2,16,0.5841,0.4463
bridge6_macbert_0.6,10,2,128,0.7615,0.6285
bridge6_macbert_0.6,10,2,256,0.7954,0.6659
bridge6_macbert_0.6,10,2,64,0.6949,0.5678
bridge6_macbert_0.6,10,2,2844,0.9173,0.8528
bridge6_macbert_0.6,10,2,32,0.6825,0.5280
bridge6_macbert_0.6,10,2,2048,0.8868,0.7897
bridge6_macbert_0.6,10,2,512,0.8364,0.7056
bridge6_macbert_0.6,10,2,1024,0.8567,0.7453
bridge6_macbert_0.6,10,2,16,0.6405,0.4977
bridge6_macbert_0.6,10,2,128,0.7866,0.6659
bridge6_macbert_0.6,10,2,256,0.8194,0.6706
bridge6_macbert_0.6,10,2,64,0.7381,0.5958
bridge6_macbert_0.6,10,2,2844,0.9110,0.8411
bridge6_macbert_0.6,10,2,32,0.6633,0.5000
bridge6_macbert_0.6,10,2,2048,0.8659,0.7500
bridge6_macbert_0.6,10,2,512,0.8401,0.7079
bridge6_macbert_0.6,10,2,1024,0.8534,0.7383
bridge6_macbert_0.6,10,2,16,0.6435,0.5070
bridge6_macbert_0.6,10,2,128,0.7772,0.6308
bridge6_macbert_0.6,10,2,256,0.8329,0.6916
bridge6_macbert_0.6,10,2,2844,0.9260,0.8598
bridge6_macbert_0.6,10,2,64,0.7099,0.5607
bridge6_macbert_0.6,10,2,32,0.6648,0.4930
bridge6_macbert_0.8,10,2,2048,0.8839,0.7897
